Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0051256~mitotic spindle midzone assembly	4	0.5578800557880056	0.0028935181217651894	KIF23, KIF4A, AURKB, RACGAP1	659	8	16792	12.740515933232171	0.9997604428828567	0.10933576174578064	5.0609476031223455
GOTERM_BP_DIRECT	GO:0032467~positive regulation of cytokinesis	7	0.9762900976290098	0.0029153093516485445	KIF23, KIF14, CDC6, KIF20B, AURKB, RACGAP1, ECT2	659	37	16792	4.820735758520281	0.9997750415120678	0.10868995753374688	5.09812766347415
GOTERM_BP_DIRECT	GO:0019886~antigen processing and presentation of exogenous peptide antigen via MHC class II	11	1.5341701534170153	0.003188483021179574	KIF23, KIF2C, KIF4A, KIF11, KIF15, KIF18A, IFI30, CENPE, HLA-DPA1, HLA-DPB1, RACGAP1	659	92	16792	3.0466451144685625	0.9998977327643864	0.11676245792440743	5.563049980060242
GOTERM_BP_DIRECT	GO:1901796~regulation of signal transduction by p53 class mediator	13	1.813110181311018	0.0034535998481812057	EXO1, BLM, TPX2, BRIP1, AURKA, CHEK1, AURKB, BRCA1, CDK2, DNA2, RFC3, RFC4, RFC2	659	124	16792	2.6713985021293256	0.9999524250342626	0.12428044751310208	6.012203110586878
GOTERM_BP_DIRECT	GO:0001656~metanephros development	6	0.8368200836820083	0.0035862862650060325	EYA1, SPRY1, OSR2, ITGA8, FBN1, FGF10	659	27	16792	5.662451525880965	0.9999675656052573	0.12716071109049853	6.236238438256625
GOTERM_BP_DIRECT	GO:0001503~ossification	10	1.394700139470014	0.00400240377180921	CHRDL1, CTGF, LTF, MGP, LRRC17, SPARC, DDR2, ECM1, COL5A2, CDH11	659	80	16792	3.1851289833080427	0.9999902478325422	0.13915811152550195	6.935569279378795
GOTERM_BP_DIRECT	GO:0010863~positive regulation of phospholipase C activity	4	0.5578800557880056	0.004214543118577231	FLT1, PDGFRA, ESR1, KIT	659	9	16792	11.32490305176193	0.9999947161932541	0.14425282641491066	7.29019436664089
GOTERM_BP_DIRECT	GO:1904668~positive regulation of ubiquitin protein ligase activity	4	0.5578800557880056	0.004214543118577231	PLK1, CDC20, UBE2C, UBE2S	659	9	16792	11.32490305176193	0.9999947161932541	0.14425282641491066	7.29019436664089
GOTERM_BP_DIRECT	GO:0008608~attachment of spindle microtubules to kinetochore	4	0.5578800557880056	0.004214543118577231	KNL1, SGO1, NDC80, AURKB	659	9	16792	11.32490305176193	0.9999947161932541	0.14425282641491066	7.29019436664089
GOTERM_BP_DIRECT	GO:0030071~regulation of mitotic metaphase/anaphase transition	4	0.5578800557880056	0.004214543118577231	CDC6, PLK1, CENPE, UBE2C	659	9	16792	11.32490305176193	0.9999947161932541	0.14425282641491066	7.29019436664089
GOTERM_BP_DIRECT	GO:0045766~positive regulation of angiogenesis	12	1.6736401673640167	0.005467745678493962	SEMA5A, PTGIS, FLT1, CD34, C3, TGFBR2, TEK, GREM1, ECM1, BRCA1, KDR, ALOX12	659	115	16792	2.6588902817180182	0.9999998589099462	0.18099837294365018	9.359230458885149
GOTERM_BP_DIRECT	GO:0051290~protein heterotetramerization	7	0.9762900976290098	0.00557736011905749	RRM2, RRM1, HIST1H3B, HIST2H4A, HIST1H3G, HIST1H3H, HIST2H4B	659	42	16792	4.246838644410723	0.9999998972512845	0.18219981395590024	9.538115001641733
GOTERM_BP_DIRECT	GO:0042276~error-prone translesion synthesis	5	0.697350069735007	0.005659349439396536	RFC3, RFC4, POLE2, RFC2, PCNA	659	19	16792	6.705534701701143	0.9999999189496704	0.18256399513135035	9.67169894719575
GOTERM_BP_DIRECT	GO:0032060~bleb assembly	4	0.5578800557880056	0.005846717004730083	LPAR1, PMP22, EMP1, MYLK	659	10	16792	10.192412746585736	0.9999999528707102	0.18595223367896274	9.976275213874342
GOTERM_BP_DIRECT	GO:0007019~microtubule depolymerization	4	0.5578800557880056	0.005846717004730083	KIF14, KIF2C, KIF18A, STMN1	659	10	16792	10.192412746585736	0.9999999528707102	0.18595223367896274	9.976275213874342
GOTERM_BP_DIRECT	GO:0046653~tetrahydrofolate metabolic process	4	0.5578800557880056	0.005846717004730083	MTHFD2, TYMS, SHMT2, DHFR	659	10	16792	10.192412746585736	0.9999999528707102	0.18595223367896274	9.976275213874342
GOTERM_BP_DIRECT	GO:0030335~positive regulation of cell migration	16	2.2315202231520224	0.005966327289588925	FLT1, F10, IGF1, KIT, KDR, SEMA5A, PDGFRA, CEACAM6, PDGFC, COL1A1, PDGFD, SERPINB3, GPNMB, MYLK, PIK3R1, ALOX12	659	184	16792	2.2157419014316817	0.9999999666608874	0.18732835152523464	10.17020092407359
GOTERM_BP_DIRECT	GO:0045765~regulation of angiogenesis	6	0.8368200836820083	0.006636385090158093	WARS, SFRP1, ENPP2, KRT1, GPNMB, ADGRA2	659	31	16792	4.931812619315679	0.9999999952089462	0.2039185349810032	11.249300788711059
GOTERM_BP_DIRECT	GO:0031572~G2 DNA damage checkpoint	5	0.697350069735007	0.0068582115256939444	CLSPN, DTL, PLK1, CHEK1, BRCA1	659	20	16792	6.3702579666160855	0.999999997480097	0.20779093139379257	11.603837928120342
GOTERM_BP_DIRECT	GO:0007077~mitotic nuclear envelope disassembly	7	0.9762900976290098	0.00702714947829282	NDC1, CCNB1, CDK1, CCNB2, PLK1, NUP210, NUP155	659	44	16792	4.053800524210236	0.9999999984553646	0.21015024401336413	11.87294784856504
GOTERM_BP_DIRECT	GO:0060968~regulation of gene silencing	4	0.5578800557880056	0.007807304856183208	HIST1H3B, HIST1H3G, HIST1H3H, CDK2	659	11	16792	9.265829769623398	0.9999999998390227	0.228325627088536	13.105693759753512
GOTERM_BP_DIRECT	GO:0046777~protein autophosphorylation	15	2.092050209205021	0.007845777226567584	FLT1, NEK2, STK26, TTK, AURKA, AURKB, KIT, DDR2, KDR, THY1, IRAK3, TEK, PDGFRA, LRRK2, MELK	659	172	16792	2.222183011610262	0.9999999998560155	0.22702992968842783	13.16606179762041
GOTERM_BP_DIRECT	GO:0032870~cellular response to hormone stimulus	7	0.9762900976290098	0.007846097528327902	FOS, DUSP1, JUN, IGFBP7, FOSB, SLIT2, SLIT3	659	45	16792	3.9637160681166757	0.9999999998561492	0.22479824890672284	13.166564225528155
GOTERM_BP_DIRECT	GO:0000132~establishment of mitotic spindle orientation	5	0.697350069735007	0.008213639977958117	EYA1, SPRY1, FGF10, NDC80, SPDL1	659	21	16792	6.0669123491581765	0.9999999999504592	0.2317552641431263	13.741289094387465
GOTERM_BP_DIRECT	GO:0030334~regulation of cell migration	9	1.2552301255230125	0.008247263454152215	LAMA2, KIF14, LAMA4, ENPP2, PECAM1, AMOT, LDB2, DPYSL3, THY1	659	74	16792	3.0990444161916093	0.9999999999550631	0.23035164631483018	13.793686305287645
GOTERM_BP_DIRECT	GO:0007160~cell-matrix adhesion	10	1.394700139470014	0.008646904575172067	LYVE1, SNED1, SORBS1, CD34, CTGF, FBLN5, ITGA8, COL3A1, NID1, JAM3	659	90	16792	2.8312257629404827	0.9999999999859067	0.23782539195228491	14.414170885768963
GOTERM_BP_DIRECT	GO:0043137~DNA replication, removal of RNA primer	3	0.41841004184100417	0.008727254012509582	DNA2, RNASEH2A, FEN1	659	4	16792	19.110773899848258	0.9999999999888382	0.23751071670434332	14.538411567392162
GOTERM_BP_DIRECT	GO:0046602~regulation of mitotic centrosome separation	3	0.41841004184100417	0.008727254012509582	KIF11, NEK2, CHEK1	659	4	16792	19.110773899848258	0.9999999999888382	0.23751071670434332	14.538411567392162
GOTERM_BP_DIRECT	GO:0051414~response to cortisol	3	0.41841004184100417	0.008727254012509582	IGFBP7, SLIT2, SLIT3	659	4	16792	19.110773899848258	0.9999999999888382	0.23751071670434332	14.538411567392162
GOTERM_BP_DIRECT	GO:0045132~meiotic chromosome segregation	3	0.41841004184100417	0.008727254012509582	SGO1, SMC2, SMC4	659	4	16792	19.110773899848258	0.9999999999888382	0.23751071670434332	14.538411567392162
GOTERM_BP_DIRECT	GO:0051591~response to cAMP	7	0.9762900976290098	0.008731545069782382	FOS, DUSP1, JUN, TEK, COL1A1, FOSB, SPARC	659	46	16792	3.877548327505443	0.9999999999889763	0.23540925498063525	14.545041841770246
GOTERM_BP_DIRECT	GO:0022617~extracellular matrix disassembly	9	1.2552301255230125	0.009642412506721182	CTSK, A2M, GSN, FBN1, NID1, DCN, TIMP2, MMP2, ADAMTS5	659	76	16792	3.017490615765514	0.9999999999992172	0.25429844604461527	15.941516710489745
GOTERM_BP_DIRECT	GO:0031100~organ regeneration	7	0.9762900976290098	0.009686295189100578	CDK1, MKI67, TGFBR2, TGFBR3, CXCL12, CCNA2, GAS6	659	47	16792	3.7950472992606468	0.9999999999993109	0.25300829831247806	16.008247331385807
GOTERM_BP_DIRECT	GO:0045600~positive regulation of fat cell differentiation	7	0.9762900976290098	0.009686295189100578	ZFP36, CCDC3, RARRES2, SFRP1, LMO3, ZBTB16, FRZB	659	47	16792	3.7950472992606468	0.9999999999993109	0.25300829831247806	16.008247331385807
GOTERM_BP_DIRECT	GO:0071230~cellular response to amino acid stimulus	7	0.9762900976290098	0.009686295189100578	COL3A1, COL6A1, PDGFC, PDGFD, COL1A1, MMP2, COL5A2	659	47	16792	3.7950472992606468	0.9999999999993109	0.25300829831247806	16.008247331385807
GOTERM_BP_DIRECT	GO:0018105~peptidyl-serine phosphorylation	12	1.6736401673640167	0.010057736063567791	CDC7, CLSPN, CDK1, PLK1, TGFBR2, TTK, MASTL, LRRK2, AKT3, DCLK1, GAS6, CDK2	659	125	16792	2.4461790591805768	0.9999999999997659	0.25904892146302705	16.57108234915672
GOTERM_BP_DIRECT	GO:0035385~Roundabout signaling pathway	4	0.5578800557880056	0.01011004695685505	FMOD, OGN, SLIT2, SLIT3	659	12	16792	8.493677288821447	0.9999999999997988	0.2579306851991102	16.65006105470551
GOTERM_BP_DIRECT	GO:0048846~axon extension involved in axon guidance	4	0.5578800557880056	0.01011004695685505	FMOD, OGN, SLIT2, SLIT3	659	12	16792	8.493677288821447	0.9999999999997988	0.2579306851991102	16.65006105470551
GOTERM_BP_DIRECT	GO:0016525~negative regulation of angiogenesis	8	1.1157601115760112	0.010436426117852102	TEK, AMOT, PTN, DCN, SPARC, TCF4, THBS2, SPINK5	659	62	16792	3.287875079543786	0.9999999999999221	0.2627900765266382	17.141234543995743
GOTERM_BP_DIRECT	GO:0000910~cytokinesis	7	0.9762900976290098	0.01071310532814962	KIF23, PRC1, PLK1, DIAPH2, BRCA2, ECT2, KIF20A	659	48	16792	3.715983813859383	0.9999999999999651	0.26646421994147307	17.55547208189553
GOTERM_BP_DIRECT	GO:0050918~positive chemotaxis	6	0.8368200836820083	0.011154582843702293	SEMA5A, FGF7, SAA2, FGF10, GPNMB, CXCL12	659	35	16792	4.368176891393888	0.9999999999999903	0.27350622660116497	18.212394948975774
GOTERM_BP_DIRECT	GO:0009611~response to wounding	8	1.1157601115760112	0.011355910778281292	ZFP36, VWF, LYVE1, FGF7, SULF2, CTGF, TNC, AURKA	659	63	16792	3.235686586217694	0.9999999999999947	0.27540039024006546	18.510329189811024
GOTERM_BP_DIRECT	GO:0030574~collagen catabolic process	8	1.1157601115760112	0.012332635601396634	CTSK, COL3A1, COL6A3, COL6A2, COL6A1, COL1A1, MMP2, COL5A2	659	64	16792	3.1851289833080427	0.9999999999999997	0.2929242177016391	19.941243255415696
GOTERM_BP_DIRECT	GO:0019985~translesion synthesis	6	0.8368200836820083	0.012546491211404774	RFC3, RFC4, DTL, RFC2, PCNA, KIAA0101	659	36	16792	4.246838644410723	0.9999999999999998	0.2948008798530519	20.251362414833597
GOTERM_BP_DIRECT	GO:0043568~positive regulation of insulin-like growth factor receptor signaling pathway	4	0.5578800557880056	0.012765473634195609	AR, IGF1, IGFBP4, IGFBP5	659	13	16792	7.840317497373643	0.9999999999999999	0.2967379352199485	20.567740535440173
GOTERM_BP_DIRECT	GO:0006957~complement activation, alternative pathway	4	0.5578800557880056	0.012765473634195609	C7, C3, CFH, CFD	659	13	16792	7.840317497373643	0.9999999999999999	0.2967379352199485	20.567740535440173
GOTERM_BP_DIRECT	GO:0001558~regulation of cell growth	9	1.2552301255230125	0.012948915099080197	KIF14, TFRC, CTGF, FBLN5, LTBP4, IGFBP7, FOXM1, IGFBP4, IGFBP5	659	80	16792	2.866616084977238	1.0	0.297948422548845	20.831857753792082
GOTERM_BP_DIRECT	GO:0007507~heart development	15	2.092050209205021	0.013101567627286582	MEF2C, PAM, COL3A1, FBN1, TGFBR2, GJA1, SPARC, EDNRA, MTHFD1, TRPS1, TEK, PCNA, PTN, CALCRL, HTR2B	659	183	16792	2.0886091693823228	1.0	0.2985467409217917	21.051013017316635
GOTERM_BP_DIRECT	GO:0043410~positive regulation of MAPK cascade	9	1.2552301255230125	0.01389122127548066	AR, FLT1, IGF1, FGF10, LPAR1, KIT, TIMP2, IGFBP4, KDR	659	81	16792	2.8312257629404822	1.0	0.31108745978283436	22.175561793844135
GOTERM_BP_DIRECT	GO:0051304~chromosome separation	3	0.41841004184100417	0.014169061593236745	TTK, NCAPD3, NCAPD2	659	5	16792	15.288619119878604	1.0	0.3138507007230751	22.567625536146817
GOTERM_BP_DIRECT	GO:0071504~cellular response to heparin	3	0.41841004184100417	0.014169061593236745	EGR1, SFRP1, SLIT2	659	5	16792	15.288619119878604	1.0	0.3138507007230751	22.567625536146817
GOTERM_BP_DIRECT	GO:0042542~response to hydrogen peroxide	7	0.9762900976290098	0.01425262411695383	TXNIP, DUSP1, CRYAB, JUN, STK26, COL1A1, HBB	659	51	16792	3.497396530691184	1.0	0.3130219249145819	22.685176319838472
GOTERM_BP_DIRECT	GO:0051090~regulation of sequence-specific DNA binding transcription factor activity	5	0.697350069735007	0.015345571942148164	FOS, FANCD2, JUN, MAPK10, FANCA	659	25	16792	5.096206373292868	1.0	0.3302320690754531	24.207238450152204
GOTERM_BP_DIRECT	GO:2000134~negative regulation of G1/S transition of mitotic cell cycle	5	0.697350069735007	0.015345571942148164	FHL1, E2F7, EZH2, GPNMB, KANK2	659	25	16792	5.096206373292868	1.0	0.3302320690754531	24.207238450152204
GOTERM_BP_DIRECT	GO:0034097~response to cytokine	7	0.9762900976290098	0.015594069813646656	ALDH1A2, TYMS, FOS, JUN, COL3A1, SPARC, TIMP2	659	52	16792	3.4301389051009687	1.0	0.33217479024077967	24.54933187381112
GOTERM_BP_DIRECT	GO:0001568~blood vessel development	6	0.8368200836820083	0.015672885147234257	MEF2C, ALDH1A2, LAMA4, TGFBR2, COL1A1, PLPP3	659	38	16792	4.023320821020685	1.0	0.3311493597440498	24.657527748211404
GOTERM_BP_DIRECT	GO:0006974~cellular response to DNA damage stimulus	16	2.2315202231520224	0.017170519127782835	BLM, DTL, KIAA0101, CHEK1, ATAD5, MCM10, BRCA1, RAD51, MCM8, MCM7, TIMELESS, WDR76, MASTL, POLQ, TOP2A, UBE2T	659	208	16792	1.9600793743434108	1.0	0.3540886861295588	26.685815407443492
GOTERM_BP_DIRECT	GO:0000079~regulation of cyclin-dependent protein serine/threonine kinase activity	6	0.8368200836820083	0.017414538829141357	CCNE2, CDC6, BLM, CDKN3, CCNA2, CDC25A	659	39	16792	3.9201587486868217	1.0	0.35564432869904683	27.011373052152233
GOTERM_BP_DIRECT	GO:0016337~single organismal cell-cell adhesion	10	1.394700139470014	0.017563437841523713	EMCN, COL14A1, CD93, CD34, ITGA8, DSG1, CSTA, CRNN, JAM2, THY1	659	101	16792	2.522874442224192	1.0	0.3556249053820979	27.209354824946065
GOTERM_BP_DIRECT	GO:0001666~response to hypoxia	14	1.9525801952580195	0.017998932637038167	EGR1, KCNMA1, PAM, CRYAB, TGFBR2, TGFB3, POSTN, MMP2, CXCL12, EDNRA, PLOD2, TEK, TGFBR3, DPP4	659	172	16792	2.074037477502911	1.0	0.36021343667069783	27.785498985229673
GOTERM_BP_DIRECT	GO:0006334~nucleosome assembly	11	1.5341701534170153	0.01850845260330039	HIST1H2BF, HIST1H1B, HIST1H3B, NAP1L3, MCM2, ASF1B, HIST2H4A, TSPYL5, HIST1H3G, HIST1H3H, HIST2H4B	659	119	16792	2.3553895002614094	1.0	0.365862517157009	28.45410974601591
GOTERM_BP_DIRECT	GO:0007095~mitotic G2 DNA damage checkpoint	4	0.5578800557880056	0.01916219041301391	CDK1, BLM, FANCI, CCNA2	659	15	16792	6.794941831057157	1.0	0.3736026327201516	29.303409849423524
GOTERM_BP_DIRECT	GO:0031069~hair follicle morphogenesis	5	0.697350069735007	0.02002184920040785	FGF7, KRT17, TGM3, FGF10, IGFBP5	659	27	16792	4.718709604900804	1.0	0.38423780617966075	30.405748377643572
GOTERM_BP_DIRECT	GO:0032200~telomere organization	5	0.697350069735007	0.02002184920040785	HIST1H3B, HIST2H4A, HIST1H3G, HIST1H3H, HIST2H4B	659	27	16792	4.718709604900804	1.0	0.38423780617966075	30.405748377643572
GOTERM_BP_DIRECT	GO:0006956~complement activation	9	1.2552301255230125	0.020620806391231133	C7, MASP1, C3, CLU, CFH, C1R, C1S, CFD, IGKC	659	87	16792	2.635968813772173	1.0	0.3906873582378685	31.164174990750126
GOTERM_BP_DIRECT	GO:0019800~peptide cross-linking via chondroitin 4-sulfate glycosaminoglycan	3	0.41841004184100417	0.020705503339525824	BGN, DCN, NDNF	659	6	16792	12.740515933232171	1.0	0.38945445517351085	31.270790147852946
GOTERM_BP_DIRECT	GO:0001957~intramembranous ossification	3	0.41841004184100417	0.020705503339525824	CTSK, COL1A1, MMP2	659	6	16792	12.740515933232171	1.0	0.38945445517351085	31.270790147852946
GOTERM_BP_DIRECT	GO:0014033~neural crest cell differentiation	3	0.41841004184100417	0.020705503339525824	MEF2C, FRZB, HTR2B	659	6	16792	12.740515933232171	1.0	0.38945445517351085	31.270790147852946
GOTERM_BP_DIRECT	GO:0001649~osteoblast differentiation	10	1.394700139470014	0.020866397315612555	MEF2C, SFRP1, TNC, GJA1, COL6A1, LRRC17, VCAN, COL1A1, GPNMB, IGFBP5	659	104	16792	2.4500992179292633	1.0	0.38935177300413815	31.47289162479541
GOTERM_BP_DIRECT	GO:0001764~neuron migration	10	1.394700139470014	0.02206058941115656	MEF2C, MATN2, SEMA6A, GJA1, PRKG1, CXCL12, ASPM, DCLK1, GAS6, NDNF	659	105	16792	2.4267649396632702	1.0	0.4040338726678824	32.955491576635964
GOTERM_BP_DIRECT	GO:0018146~keratan sulfate biosynthetic process	5	0.697350069735007	0.022654251571693897	FMOD, OGN, OMD, LUM, PRELP	659	28	16792	4.550184261868632	1.0	0.40986684186370803	33.681207462538985
GOTERM_BP_DIRECT	GO:2000352~negative regulation of endothelial cell apoptotic process	5	0.697350069735007	0.022654251571693897	SEMA5A, TEK, GAS6, NDNF, KDR	659	28	16792	4.550184261868632	1.0	0.40986684186370803	33.681207462538985
GOTERM_BP_DIRECT	GO:0009314~response to radiation	5	0.697350069735007	0.022654251571693897	JUN, COL3A1, KRT13, CXCL12, CDC25A	659	28	16792	4.550184261868632	1.0	0.40986684186370803	33.681207462538985
GOTERM_BP_DIRECT	GO:0014002~astrocyte development	4	0.5578800557880056	0.02291102837504415	PLP1, LAMB2, S100A8, S100A9	659	16	16792	6.3702579666160855	1.0	0.4109363673544689	33.9927980196838
GOTERM_BP_DIRECT	GO:0007517~muscle organ development	9	1.2552301255230125	0.02330464468960236	LAMA2, MEF2C, AEBP1, TAGLN, CRYAB, FHL1, COL6A3, CENPF, IGF1	659	89	16792	2.576733559530102	1.0	0.4138512590479373	34.46775677307161
GOTERM_BP_DIRECT	GO:0007566~embryo implantation	6	0.8368200836820083	0.023391874260002263	FBLN1, PTGIS, PRLR, IGFBP7, TGFBR2, MMP2	659	42	16792	3.640147409494906	1.0	0.4125804011179177	34.572574994381455
GOTERM_BP_DIRECT	GO:0070301~cellular response to hydrogen peroxide	7	0.9762900976290098	0.023620027510953597	LCN2, CDK1, AKR1B1, EZH2, PCNA, PDGFD, ECT2	659	57	16792	3.129249527460533	1.0	0.41321839123545634	34.84598423624483
GOTERM_BP_DIRECT	GO:0097421~liver regeneration	5	0.697350069735007	0.025487523013266043	TYMS, SULF2, EZH2, PCNA, AURKA	659	29	16792	4.3932813562869555	1.0	0.4352495012130463	37.04370816694076
GOTERM_BP_DIRECT	GO:0006879~cellular iron ion homeostasis	6	0.8368200836820083	0.028031348472249237	LCN2, TFRC, CYBRD1, HEPH, CP, SLC40A1	659	44	16792	3.474686163608774	1.0	0.4644241757280738	39.92494544535795
GOTERM_BP_DIRECT	GO:0034644~cellular response to UV	6	0.8368200836820083	0.028031348472249237	PCNA, PTN, PBK, AURKB, PIK3R1, CDC25A	659	44	16792	3.474686163608774	1.0	0.4644241757280738	39.92494544535795
GOTERM_BP_DIRECT	GO:0043434~response to peptide hormone	6	0.8368200836820083	0.028031348472249237	CTGF, TEK, GJA1, COL1A1, SPARC, CXCL12	659	44	16792	3.474686163608774	1.0	0.4644241757280738	39.92494544535795
GOTERM_BP_DIRECT	GO:0051782~negative regulation of cell division	3	0.41841004184100417	0.02824269900527157	TXNIP, BLM, C10ORF99	659	7	16792	10.920442228484719	1.0	0.46442923480023335	40.15864167042279
GOTERM_BP_DIRECT	GO:0072711~cellular response to hydroxyurea	3	0.41841004184100417	0.02824269900527157	BLM, TIMELESS, RAD51	659	7	16792	10.920442228484719	1.0	0.46442923480023335	40.15864167042279
GOTERM_BP_DIRECT	GO:1900264~positive regulation of DNA-directed DNA polymerase activity	3	0.41841004184100417	0.02824269900527157	RFC3, RFC4, RFC2	659	7	16792	10.920442228484719	1.0	0.46442923480023335	40.15864167042279
GOTERM_BP_DIRECT	GO:0090267~positive regulation of mitotic cell cycle spindle assembly checkpoint	3	0.41841004184100417	0.02824269900527157	MAD2L1, GEN1, NDC80	659	7	16792	10.920442228484719	1.0	0.46442923480023335	40.15864167042279
GOTERM_BP_DIRECT	GO:0044344~cellular response to fibroblast growth factor stimulus	5	0.697350069735007	0.028524417271891582	ZFP36, SFRP1, POSTN, COL1A1, GCLM	659	30	16792	4.246838644410723	1.0	0.4652732335112596	40.46881106755146
GOTERM_BP_DIRECT	GO:0006730~one-carbon metabolic process	5	0.697350069735007	0.028524417271891582	MTHFD1, MTHFD2, SHMT2, DHFR, CA12	659	30	16792	4.246838644410723	1.0	0.4652732335112596	40.46881106755146
GOTERM_BP_DIRECT	GO:0006869~lipid transport	8	1.1157601115760112	0.029157102801930422	ABCA8, ABCA9, APOD, SORL1, ANO4, ABCA6, PLTP, SLCO2A1	659	76	16792	2.682213880680457	1.0	0.4702314143177265	41.159868806002784
GOTERM_BP_DIRECT	GO:0042127~regulation of cell proliferation	14	1.9525801952580195	0.030475201235137545	TXNIP, PTGER2, FOXM1, TNC, TGFBR2, EZH2, TGFB3, CHEK1, KIT, BRCA1, TFRC, TIMELESS, JUN, FANCA	659	185	16792	1.9282943034081124	1.0	0.48292243555835224	42.57532357766143
GOTERM_BP_DIRECT	GO:0007597~blood coagulation, intrinsic pathway	4	0.5578800557880056	0.0315119987224482	VWF, A2M, F10, SERPING1	659	18	16792	5.662451525880965	1.0	0.49203718241669137	43.66604461593586
GOTERM_BP_DIRECT	GO:0006939~smooth muscle contraction	4	0.5578800557880056	0.0315119987224482	EDNRA, MYH11, HTR2B, MYLK	659	18	16792	5.662451525880965	1.0	0.49203718241669137	43.66604461593586
GOTERM_BP_DIRECT	GO:0046655~folic acid metabolic process	4	0.5578800557880056	0.0315119987224482	MTHFD1, MTHFD2, SHMT2, DHFR	659	18	16792	5.662451525880965	1.0	0.49203718241669137	43.66604461593586
GOTERM_BP_DIRECT	GO:0030500~regulation of bone mineralization	4	0.5578800557880056	0.0315119987224482	OMD, MGP, GJA1, DDR2	659	18	16792	5.662451525880965	1.0	0.49203718241669137	43.66604461593586
GOTERM_BP_DIRECT	GO:0003007~heart morphogenesis	5	0.697350069735007	0.035217106546707067	FLRT2, ALDH1A2, FAT4, TGFBR3, HTR2B	659	32	16792	3.9814112291350536	1.0	0.5289993761686032	47.40613445346259
GOTERM_BP_DIRECT	GO:0051781~positive regulation of cell division	6	0.8368200836820083	0.03601697785104258	FGF7, TGFB3, PTN, PDGFC, PDGFD, HTR2B	659	47	16792	3.2528976850805544	1.0	0.5345411298493443	48.18217967995179
GOTERM_BP_DIRECT	GO:0009267~cellular response to starvation	6	0.8368200836820083	0.03601697785104258	SFRP1, PDK4, KIAA1324, DSC2, LRRK2, GAS6	659	47	16792	3.2528976850805544	1.0	0.5345411298493443	48.18217967995179
GOTERM_BP_DIRECT	GO:0070987~error-free translesion synthesis	4	0.5578800557880056	0.03635937046429722	RFC3, RFC4, RFC2, PCNA	659	19	16792	5.364427761360914	1.0	0.5354019946892952	48.51105761168145
GOTERM_BP_DIRECT	GO:0051298~centrosome duplication	4	0.5578800557880056	0.03635937046429722	STIL, SASS6, BRCA2, CDK2	659	19	16792	5.364427761360914	1.0	0.5354019946892952	48.51105761168145
GOTERM_BP_DIRECT	GO:0042246~tissue regeneration	4	0.5578800557880056	0.03635937046429722	CCNB1, APOD, CPQ, FGF10	659	19	16792	5.364427761360914	1.0	0.5354019946892952	48.51105761168145
GOTERM_BP_DIRECT	GO:0060346~bone trabecula formation	3	0.41841004184100417	0.03669242596701875	SFRP1, COL1A1, MMP2	659	8	16792	9.555386949924129	1.0	0.536157824141201	48.82907523528958
GOTERM_BP_DIRECT	GO:0060236~regulation of mitotic spindle organization	3	0.41841004184100417	0.03669242596701875	BORA, TPX2, TACC3	659	8	16792	9.555386949924129	1.0	0.536157824141201	48.82907523528958
GOTERM_BP_DIRECT	GO:0085020~protein K6-linked ubiquitination	3	0.41841004184100417	0.03669242596701875	UBE2S, UBE2T, BRCA1	659	8	16792	9.555386949924129	1.0	0.536157824141201	48.82907523528958
GOTERM_BP_DIRECT	GO:0071305~cellular response to vitamin D	3	0.41841004184100417	0.03669242596701875	SFRP1, TNC, PTN	659	8	16792	9.555386949924129	1.0	0.536157824141201	48.82907523528958
GOTERM_BP_DIRECT	GO:0051315~attachment of mitotic spindle microtubules to kinetochore	3	0.41841004184100417	0.03669242596701875	KIF2C, CENPE, NDC80	659	8	16792	9.555386949924129	1.0	0.536157824141201	48.82907523528958
GOTERM_BP_DIRECT	GO:0007409~axonogenesis	9	1.2552301255230125	0.03843141631131981	FMOD, OGN, OMD, LUM, LRRN1, CNTN4, STMN1, LRFN5, PRELP	659	98	16792	2.340094763246725	1.0	0.5505048658446983	50.45964712650988
GOTERM_BP_DIRECT	GO:0042787~protein ubiquitination involved in ubiquitin-dependent protein catabolic process	12	1.6736401673640167	0.03845033574557585	CCNB1, CDK1, UHRF1, MAD2L1, PLK1, BUB1B, AURKA, CDC20, PTTG1, AURKB, MYLIP, UBE2C	659	153	16792	1.9985123032521053	1.0	0.5481466929576452	50.477114193148154
GOTERM_BP_DIRECT	GO:0010718~positive regulation of epithelial to mesenchymal transition	5	0.697350069735007	0.03887547127968963	TGFBR2, EZH2, TGFB3, COL1A1, SERPINB3	659	33	16792	3.860762404009748	1.0	0.5496542734006562	50.86808377916321
GOTERM_BP_DIRECT	GO:0032436~positive regulation of proteasomal ubiquitin-dependent protein catabolic process	7	0.9762900976290098	0.038908146465344656	RNF180, PRICKLE1, PLK1, CLU, AURKA, IL33, LRRK2	659	64	16792	2.7869878603945373	1.0	0.5474599858147329	50.898012109117666
GOTERM_BP_DIRECT	GO:0016925~protein sumoylation	10	1.394700139470014	0.04040362404748829	NDC1, EYA1, CDKN2A, BLM, NUP210, PCNA, AURKB, NUP155, TOP2A, BRCA1	659	117	16792	2.177865971492679	1.0	0.5588227581107523	52.24949648405956
